2024-09-17 07:52:22,765 - ERROR - Validation error at index 0: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '83dc0a69-f96f-4c34-bcb7-928acae19a94', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,452 - ERROR - Validation error at index 1593: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'a21d50b4-fee7-4028-8834-3a8a3c7bc419', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,453 - ERROR - Validation error at index 1594: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '6c346693-aea4-45a3-b0ce-f9eb181a902c', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,453 - ERROR - Validation error at index 1595: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'b28565b0-d743-46c8-9e7e-c8a7aae04f81', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,454 - ERROR - Validation error at index 1596: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '25dc7583-6567-48f5-8436-3a002d5d61b6', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,455 - ERROR - Validation error at index 1597: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '6cd1c016-4648-4339-a676-9844e3e56da3', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,455 - ERROR - Validation error at index 1598: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'a9426281-8346-47b9-8da9-a6d7d7844afd', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,456 - ERROR - Validation error at index 1599: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '80780ed4-3a57-4213-9e09-d51669c90c83', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,457 - ERROR - Validation error at index 1600: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'b7468dec-4689-49f2-bb4f-e0e148f88005', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,458 - ERROR - Validation error at index 1601: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '35bdc950-72ea-4e90-94d5-337846b3fd30', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,460 - ERROR - Validation error at index 1602: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'e81ebfe9-a0b6-41c4-8791-f8f3e8166fbe', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,461 - ERROR - Validation error at index 1603: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '9baa2b24-d282-47d0-bc3b-0f398912f6b6', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,462 - ERROR - Validation error at index 1604: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '0b3520d9-beb4-466e-9ae6-a00fed766be1', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,463 - ERROR - Validation error at index 1605: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '5649e408-19fa-42b5-987c-9ef228a34858', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,464 - ERROR - Validation error at index 1606: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'dfac1b67-243a-4808-998a-0d2c47580121', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,465 - ERROR - Validation error at index 1607: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '3b5883ff-9f98-4b20-992d-baf41a8158c8', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,466 - ERROR - Validation error at index 1608: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '5cf96e77-1842-4072-8593-7cfceec7cc7d', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,467 - ERROR - Validation error at index 1609: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '9c364c1a-30ce-4916-ae57-852a53558738', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,467 - ERROR - Validation error at index 1610: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '56b299bf-ee3d-4a93-8842-bc1f8f1a164d', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,468 - ERROR - Validation error at index 1611: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '00b020ed-4573-454c-b0a0-fbf3b0fe5a4b', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,469 - ERROR - Validation error at index 1612: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '657862b1-0513-40d1-bb28-f586fef29a2f', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,470 - ERROR - Validation error at index 1613: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'b0d00afc-807a-40fa-b2ee-8c458d393a63', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,471 - ERROR - Validation error at index 1614: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'ee091c1d-7f28-452b-9896-f655f2b672d3', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,472 - ERROR - Validation error at index 1615: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '1dfc138d-1274-4446-b3a6-10f9f7efe7e1', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,472 - ERROR - Validation error at index 1616: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'c0c5ea87-afd7-4869-8fff-be40bc83c913', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,473 - ERROR - Validation error at index 1617: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'b23c9ba6-3acf-4dac-939a-033135f9b168', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,474 - ERROR - Validation error at index 1618: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'd14e17fb-ce78-49a0-aef4-63c99d618591', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,475 - ERROR - Validation error at index 1619: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'c0e42068-bfbd-4b7c-8237-ba42fd56ef0d', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,476 - ERROR - Validation error at index 1620: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '4ec85929-b97b-48a8-b955-076a2f810e5d', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,476 - ERROR - Validation error at index 1621: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'bf41d6b7-ebbd-4989-863f-56067dda2d70', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,477 - ERROR - Validation error at index 1622: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '8c703100-552c-459f-87ed-2b096ae9a193', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,479 - ERROR - Validation error at index 1623: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '0a93ccf4-efba-488e-afe5-3cde19129da1', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,481 - ERROR - Validation error at index 1624: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'dee8bb10-e704-4e99-8bb8-c60f7ac6bdfe', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,482 - ERROR - Validation error at index 1625: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '832ff59c-d47c-4062-a8ab-eef4d165e09a', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,485 - ERROR - Validation error at index 1626: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'cb1f3c82-46df-4734-ad53-67199e66d289', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,487 - ERROR - Validation error at index 1627: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '3192cd8a-e0cf-4078-b30e-14475cefda68', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,489 - ERROR - Validation error at index 1628: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '2b2ce98b-1bd5-47cc-998c-bf4170b635be', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,490 - ERROR - Validation error at index 1629: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'f2b017f9-0e21-4718-8b7b-541f3c74dfdc', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,491 - ERROR - Validation error at index 1630: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'ab036a24-3b6b-42e8-be35-a90976615a65', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,492 - ERROR - Validation error at index 1631: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '9a59b8ef-b217-4029-b2cb-9d35931dbc9e', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,493 - ERROR - Validation error at index 1632: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '3707ed7e-58bb-4112-8c1a-6c10121f2bab', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,495 - ERROR - Validation error at index 1633: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'f906f58a-80fe-4e2b-b0bb-c993719d89d7', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,496 - ERROR - Validation error at index 1634: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'b3f441e7-a218-4ef2-a2e9-a95bf0d70ee0', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,496 - ERROR - Validation error at index 1635: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '56030abf-9e31-4bef-80d9-5f034c22e38a', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,497 - ERROR - Validation error at index 1636: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '0d11a1cf-3504-4595-a2e6-7d5eab583c4a', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,498 - ERROR - Validation error at index 1637: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '944a6cfb-9db9-46ca-95f3-665b20d83f6b', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,500 - ERROR - Validation error at index 1638: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '57f00bb1-3d49-4bcb-8e6b-46162e9ff7f9', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,502 - ERROR - Validation error at index 1639: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'ac1af2ae-8c6e-473e-bd6e-32ef8a4452dd', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,503 - ERROR - Validation error at index 1640: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'dc8be49f-fae5-4cc3-b18a-91dd2c6d704e', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,505 - ERROR - Validation error at index 1641: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'c4de4f28-1a17-43b1-8bc0-f4a640c3a318', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,506 - ERROR - Validation error at index 1642: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '6f7fda28-9040-43e4-ba21-a7e7feaa2215', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 08:14:55,508 - ERROR - Validation error at index 1643: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '84fd9737-1b67-4611-bd9c-63a2110c6b63', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
